CustomerID,Recency,Monetry,Frequency
13594,2962,396.96999999999997,1
13596,2915,697.04,2
13598,2957,180.1700000000001,1
13599,2910,5153.669999999998,21
13600,3221,219.51999999999998,1
13601,2954,693.3200000000002,2
13602,2974,428.88999999999993,1
13603,2935,164.34,1
13606,2938,280.53999999999996,3
13607,2949,678.0099999999996,1
13610,2921,1131.8800000000006,7
13611,2998,1171.8000000000002,3
13614,2933,1610.460000000001,4
13615,3228,417.6900000000001,1
13617,2950,544.18,3
13618,3083,177.34000000000003,1
13621,3026,213.85,1
13623,2940,747.7800000000003,5
13626,3162,257.22999999999996,1
13627,2969,1638.4700000000003,5
13629,2933,7792.36,11
13630,2914,2031.7800000000002,7
13631,3009,3070.42,11
13632,2934,2121.27,5
13634,2943,1575.1600000000003,5
13635,2977,1071.0300000000002,1
13636,2946,949.1199999999999,5
13637,2962,810.4999999999998,3
13638,2925,122.64000000000001,1
13639,2984,1033.3400000000001,1
13642,3125,354.7999999999999,1
13643,2940,519.44,3
13644,2926,2624.260000000001,4
13645,3029,252.1,1
13647,2919,1678.1200000000001,4
13649,3166,346.6000000000001,2
13650,2926,1836.34,6
13651,2944,94.2,2
13652,2955,1095.08,3
13654,2952,2707.329999999999,6
13655,3024,932.9700000000004,2
13656,3074,379.65000000000003,2
13657,2920,382.13999999999993,2
13658,2919,2639.1700000000037,5
13659,3115,1573.2000000000007,2
13662,2995,897.7600000000001,3
13663,3088,189.47,1
13666,2969,84.65000000000002,3
13667,3058,305.0199999999998,1
13668,2912,6363.589999999984,21
13669,2960,218.55,2
13670,2984,349.70000000000016,1
13672,3211,186.39,2
13673,2928,396.9199999999999,2
13675,3061,486.82000000000005,2
13678,3061,232.60000000000005,1
13680,2911,3722.4200000000014,4
13681,2927,827.83,4
13682,3097,59.5,1
13684,3195,67.23000000000002,1
13685,2912,3119.4400000000014,7
13686,3092,72.0,1
13689,2973,910.0,1
13690,2968,172.25,1
13692,2934,1488.3200000000004,3
13694,2913,65039.620000000024,50
13695,2941,2504.1299999999987,15
13697,2948,151.3,1
13699,3064,308.58,1
13700,2936,2265.119999999999,10
13703,3228,99.5,1
13704,2914,2308.0599999999986,9
13705,2917,711.8600000000001,3
13706,3212,330.78999999999996,1
13707,3176,806.4100000000004,2
13708,3181,296.87999999999994,1
13709,2913,6328.050000000004,13
13710,2941,180.48000000000002,1
13711,3128,252.06000000000003,2
13712,3156,228.83999999999997,1
13715,3190,1079.3399999999997,5
13716,3179,138.28,1
13717,2942,1445.0100000000002,6
13718,3156,306.55,2
13719,2924,1041.68,5
13720,3026,799.8999999999999,4
13721,2946,524.14,1
13722,3041,2375.4100000000008,3
13723,3126,199.85000000000002,1
13725,2959,1980.5600000000004,8
13726,2948,1079.6600000000003,2
13727,2938,333.4800000000001,2
13728,2946,1016.1399999999999,6
13730,3045,752.5999999999998,2
13731,3128,610.5899999999999,2
13732,2937,491.86,1
13735,2934,2885.2399999999975,4
13736,2914,731.8999999999999,2
13737,3109,339.59999999999997,1
13739,2928,216.9,1
13740,3150,350.75,1
13741,2981,668.43,3
13742,2926,3131.020000000001,12
13743,2912,1341.5999999999997,7
13744,3004,1156.36,2
13745,3071,300.03999999999996,1
13747,3283,79.6,1
13748,3005,948.2499999999998,5
13750,2963,1647.2599999999998,5
13751,3197,296.24999999999994,1
13752,3034,1186.2800000000002,6
13753,3197,741.26,1
13754,3061,282.6,2
13755,2913,2161.3500000000013,9
13756,2911,5189.519999999995,14
13758,2921,3190.550000000001,7
13759,2942,659.41,2
13760,2963,286.78999999999996,2
13761,2960,1070.65,2
13762,3128,306.72,1
13763,2972,1714.9599999999998,1
13764,2980,1521.7600000000002,3
13767,2911,17220.360000000008,37
13769,2911,2796.5099999999993,10
13771,2974,2634.450000000001,4
13772,2943,1132.13,3
13774,2991,344.99999999999994,1
13777,2910,25977.15999999998,33
13778,3012,178.7,1
13780,2917,360.01,2
13781,3160,127.84000000000002,1
13782,2922,911.9999999999992,6
13784,2919,2462.7899999999995,11
13786,3277,230.4,1
13787,2985,309.04,2
13790,2913,348.79999999999995,1
13791,3037,1516.0,2
13792,2975,195.54999999999995,2
13798,2910,37153.84999999998,57
13799,3026,688.8600000000002,2
13800,3219,558.3199999999997,1
13801,2976,324.79999999999995,1
13802,3048,4599.420000000001,3
13803,3165,277.07000000000005,1
13804,2940,2635.7900000000004,7
13805,2961,924.5999999999999,2
13806,2973,256.38,1
13807,3276,112.6,1
13808,2915,1747.66,5
13809,3215,155.05,1
13810,2938,1499.01,3
13811,3093,814.5,3
13812,2952,538.9999999999999,3
13813,2949,1366.8599999999994,4
13814,3002,1579.1200000000001,2
13815,2932,4027.3599999999983,4
13816,2933,571.6700000000001,2
13817,2938,382.9799999999999,2
13819,3211,1140.35,3
13821,3054,385.64,2
13822,2915,632.0000000000001,2
13823,2928,957.6600000000001,2
13824,2942,1698.9399999999998,5
13826,3086,189.5,1
13827,2967,412.0499999999998,3
13828,2931,209.49000000000004,1
13831,2925,2202.99,6
13832,2928,52.199999999999996,1
13833,3069,384.7999999999999,1
13835,2934,834.57,4
13837,3121,271.24000000000007,2
13838,2915,691.7299999999999,4
13841,3162,85.0,1
13842,2968,3385.619999999999,9
13844,2921,361.62,1
13845,2974,312.98,1
13846,2934,865.0600000000005,3
13848,3002,1255.0,3
13849,2961,1537.95,2
13850,3039,1595.4799999999996,1
13851,3005,2651.46,3
13853,2967,1090.14,1
13854,2918,8109.5199999999995,25
13856,3078,388.5,3
13858,2966,216.16999999999996,1
13859,3235,201.16,1
13860,2911,1245.9000000000003,5
13862,2927,2209.360000000001,8
13863,3157,305.78000000000003,1
13865,2968,501.56,4
13866,2983,145.67,1
13867,2940,1015.2900000000002,3
13868,2916,3192.54,2
13869,3033,3104.9500000000035,4
13870,2912,2770.9400000000005,8
13871,2932,6403.250000000004,13
13873,3029,389.6,3
13874,3267,540.45,1
13875,2963,1786.7900000000004,5
13876,2973,122.69999999999999,1
13877,2995,117.24000000000001,1
13878,2964,1281.53,1
13880,2931,3219.7700000000004,13
13881,2913,17159.519999999993,20
13882,2912,1191.1299999999999,5
13883,2920,2674.479999999998,5
13884,2916,787.6000000000001,5
13885,3098,506.8000000000001,2
13886,2981,243.56000000000003,1
13887,3113,349.54999999999995,1
13888,3029,605.63,2
13889,3002,416.9,1
13890,2910,1883.8099999999995,10
13892,2936,632.97,4
13893,3207,821.1,1
13894,2933,564.62,3
13895,2937,2593.0699999999993,4
13897,2959,311.15999999999997,1
13898,3235,155.93,1
13899,2926,388.52000000000004,2
13900,3092,740.9499999999997,3
13901,2981,2867.2,5
13904,2947,332.63999999999993,2
13908,2989,2369.5499999999984,4
13911,2966,2580.909999999999,9
13914,2921,626.4499999999999,2
13917,2959,272.04,2
13918,2959,1212.8400000000001,2
13919,2969,384.81,2
13922,3261,172.24999999999997,1
13923,2963,351.13000000000005,1
13924,2911,1838.8500000000001,6
13925,3002,678.2499999999999,4
13926,2933,223.85000000000002,1
13927,2984,348.99,1
13928,2920,464.56999999999994,4
13929,3078,842.6500000000001,2
13930,2967,337.3399999999999,2
13931,3005,1237.5300000000002,2
13932,3204,307.4,1
13933,3019,608.7899999999998,2
13934,3173,922.0999999999997,1
13936,3089,376.58,1
13937,3078,158.85,1
13938,2944,71.66,1
13939,2933,568.5499999999998,3
13940,2926,839.1400000000002,4
13941,2931,5112.96,5
13946,2989,561.57,3
13947,2974,90.6,1
13948,3270,101.99999999999999,1
13949,2912,2427.3199999999974,6
13950,2920,745.0600000000001,4
13951,3085,674.4499999999998,3
13952,3127,3251.071,2
13953,2916,3515.6800000000003,7
13954,2911,439.92,2
13955,3063,322.96,2
13956,2915,1026.4200000000003,5
13959,2988,598.1999999999999,3
13960,2930,230.22,2
13962,2931,169.55,2
13963,3217,664.54,4
13967,3055,80.7,1
13969,2916,9053.940000000002,18
13971,2928,2758.26,8
13972,2980,190.25000000000009,2
13973,3196,264.7,1
13974,2958,413.59,1
13975,2941,2526.2799999999993,6
13976,3116,357.9800000000001,1
13978,2924,196.79,2
13979,2983,869.8700000000001,1
13980,2970,200.14000000000001,1
13982,2948,1871.81,4
13983,2939,2603.43,12
13984,2936,920.5100000000001,5
13985,2913,7060.130000000006,15
13986,2926,320.46000000000004,1
13988,2929,4147.960000000001,6
13989,2975,1266.0799999999997,2
13990,3122,311.3,1
13991,2921,855.9699999999999,6
13992,2939,76.8,1
13993,2952,3466.36,9
13994,2913,2313.140000000001,6
13995,2925,1393.6899999999996,5
13999,2920,3901.8100000000036,12
14000,3120,635.6600000000001,1
14001,2955,2043.08,3
14002,3043,529.73,2
14004,2952,4582.639999999999,7
14005,2919,2874.7200000000007,5
14006,3025,962.1899999999999,3
14009,3107,695.6099999999999,2
14012,3187,328.8,1
14013,3019,473.02,3
14014,2987,505.18000000000006,1
14015,2962,917.34,1
14016,3071,4341.21,4
14019,2956,1421.6100000000004,3
14020,2926,642.8000000000001,2
14021,3064,631.9000000000001,3
14022,3134,440.0,1
14023,2917,584.0699999999998,2
14024,3031,327.7,2
14027,2970,104.82000000000002,1
14029,2972,467.65999999999997,2
14030,2927,2360.0899999999997,8
14031,2916,17286.859999999997,19
14032,2911,2975.5900000000006,11
14034,2932,651.8200000000002,3
14035,2938,1428.0200000000002,5
14036,3194,626.6499999999999,1
14037,3086,147.20000000000005,2
14038,2988,1560.379999999999,3
14039,2943,152.2,1
14040,2950,3614.9199999999996,12
14041,3176,141.41,1
14044,2936,652.8199999999993,4
14045,3018,1659.75,4
14046,3193,154.98999999999998,1
14047,2918,1308.61,5
14048,3214,409.9299999999999,1
14049,2926,5681.719999999997,4
14050,2941,746.3600000000001,2
14051,2910,15610.389999999989,23
14052,2929,225.35999999999993,1
14053,3034,260.25,2
14054,2974,92.46,1
14055,3015,725.6400000000001,1
14056,2911,8214.64999999998,23
14057,2933,6217.960000000002,17
14059,3176,183.59999999999997,1
14060,2914,6140.419999999998,19
14062,2919,10464.85,12
14064,2939,1353.7400000000002,5
14066,3176,152.55,1
14067,2973,374.69999999999993,2
14068,3229,265.85,1
14071,2913,1438.820000000003,8
14073,2941,151.04,1
14075,2914,942.2599999999998,3
14076,3038,122.46999999999997,1
14077,2950,499.41999999999996,5
14078,3011,1049.3700000000003,6
14079,3034,375.09999999999997,1
14080,2942,45.599999999999994,1
14081,3211,934.5200000000001,2
14082,3274,182.24999999999997,1
14083,2914,1018.4299999999998,9
14085,2912,4448.539999999997,18
14087,2912,194.42,1
14088,2919,50491.81,13
14089,2966,161.0,1
14090,3234,76.32000000000001,1
14092,2917,4076.910000000003,14
14093,2921,442.8499999999999,1
14096,2913,65164.78999999966,17
14098,2946,147.34999999999997,1
14099,2926,3104.1700000000005,11
14100,3047,194.9,1
14101,2983,5976.79,6
14102,2914,1360.2800000000002,5
14104,3064,216.20999999999998,2
14105,3148,1266.2300000000002,1
14107,2961,2703.23,7
14108,2940,597.9100000000001,2
14109,2982,144.2,1
14110,2913,5683.149999999999,12
14111,2924,692.85,4
14112,2932,2915.1499999999974,7
14113,2913,1840.4200000000005,4
14114,3183,386.53,2
14116,2929,1382.7400000000002,5
14117,3053,90.0,1
14121,2913,2780.1499999999996,4
14124,2994,419.58000000000004,1
14125,2920,2740.4300000000017,3
14126,2917,706.1300000000001,3
14127,3032,709.7099999999996,3
14128,2970,637.5000000000001,2
14129,2911,1123.86,5
14130,3228,483.85999999999996,1
14132,2912,3586.030000000001,11
14133,3039,605.6399999999999,3
14135,2911,4690.31,15
14138,2911,982.3800000000005,2
14139,2956,415.81999999999994,1
14140,2913,935.0499999999996,2
14141,2912,915.1300000000002,4
14142,3282,311.81000000000006,1
14143,3043,115.8,1
14145,2956,3742.2,4
14146,2918,4190.999999999999,5
14147,2987,483.4,2
14148,3143,157.2,1
14149,3130,446.62000000000006,1
14150,2945,658.6400000000001,2
14152,2985,621.2900000000002,2
14154,3148,1345.6200000000003,2
14155,3176,118.75,1
14156,2919,117379.6299999998,55
14157,2929,432.88000000000017,2
14158,2949,507.66000000000014,1
14159,2929,4693.00999999999,11
14161,3125,1110.52,3
14162,3083,289.36000000000007,2
14163,2996,2445.9100000000008,4
14164,2980,1631.7700000000002,2
14165,3185,122.53999999999999,1
14167,2949,574.8399999999999,4
14171,3007,363.78999999999996,1
14173,2920,450.84000000000003,4
14174,2943,134.46,1
14175,2969,3222.3000000000006,3
14176,3207,576.9,4
14177,2995,559.4100000000001,4
14178,2918,1620.93,7
14179,2950,719.7799999999997,2
14180,2920,4748.519999999998,25
14184,2976,452.89,1
14185,3241,197.65,1
14188,2940,2054.3599999999997,6
14189,2911,4654.079999999998,15
14191,2911,4684.760000000001,13
14193,2977,853.3900000000001,2
14194,2914,11349.519999999986,21
14195,3111,1011.9999999999998,2
14196,3016,335.52,1
14198,2927,701.3999999999999,4
14199,3128,185.39999999999998,1
14201,2970,747.4399999999999,7
14204,2912,161.02999999999997,1
14205,2926,466.70000000000005,2
14206,3148,328.1599999999999,1
14208,3004,151.73999999999998,1
14209,2920,2073.4300000000003,6
14210,3015,1905.8400000000001,6
14211,2963,2241.1000000000004,9
14212,2999,1070.48,1
14214,2940,1004.3799999999997,5
14215,2921,1789.7200000000005,6
14216,2912,1839.3,4
14217,2911,2004.9800000000002,17
14218,2952,169.48000000000002,1
14219,2913,89.94,1
14220,3157,632.4,2
14221,2952,3432.7999999999993,9
14222,3086,683.17,1
14223,3002,991.13,3
14224,3020,1050.1200000000001,4
14226,2938,2232.19,5
14227,2935,3350.9600000000014,10
14229,2961,1547.2,3
14231,3093,925.71,3
14232,2952,2048.0700000000006,5
14233,2958,1462.7200000000007,4
14234,2931,775.4600000000004,4
14235,2984,3144.8599999999997,5
14236,2990,490.86,2
14237,3283,161.00000000000003,1
14238,3235,146.85,1
14239,2952,2380.8500000000017,11
14240,2940,890.3400000000005,2
14241,3093,213.70000000000002,1
14242,3144,280.55,2
14243,2918,2588.769999999999,10
14245,3129,1693.4499999999996,2
14246,3020,1474.0600000000006,3
14247,3187,136.77,1
14248,3227,302.58,1
14250,2916,1904.0500000000002,3
14251,2911,2879.7000000000003,5
14256,3170,969.06,2
14257,2973,3099.72,5
14258,2918,12669.979999999996,9
14259,3051,120.0,1
14261,2960,1163.4499999999998,2
14262,2918,2618.230000000001,8
14264,3064,333.97,2
14265,3019,530.18,2
14267,3072,1516.2399999999998,3
14270,3241,492.6499999999999,1
14271,3135,112.32000000000002,1
14272,2983,437.96000000000004,2
14273,2961,559.9700000000001,4
14276,3008,1119.7399999999998,3
14277,2924,4216.200000000001,3
14280,3106,134.04,1
14282,2912,3729.3400000000042,15
14284,2940,595.2500000000001,2
14285,2930,1910.0100000000004,4
14286,2933,4628.749999999998,3
14287,2918,176.63,3
14288,3123,426.6,1
14289,2918,911.2599999999999,6
14290,2921,2314.6499999999996,5
14291,2911,3883.249999999998,11
14292,2917,4871.9299999999985,9
14293,2912,1046.5599999999993,4
14295,2949,166.2,1
14297,2927,1305.3299999999997,4
14298,2918,51527.299999999974,44
14299,2917,3965.6199999999953,9
14300,2928,43.2,1
14301,3026,640.14,1
14304,3132,383.45000000000005,1
14305,2980,1858.9599999999998,3
14306,2961,2093.3199999999997,2
14307,2998,2995.7200000000007,6
14309,2918,2352.530000000001,9
14311,3152,310.26,1
14312,2956,1611.5899999999995,6
14314,3016,120.0,1
14315,2954,2481.129999999999,6
14317,2974,508.58,1
14320,3116,477.7900000000001,2
14321,2920,1530.749999999999,5
14323,3024,605.0600000000002,2
14326,3151,183.85,1
14327,3073,311.65000000000003,1
14329,2926,5014.840000000004,7
14331,3034,462.65999999999997,2
14332,2932,866.3099999999998,3
14333,2977,415.2,1
14334,2926,2552.2100000000005,8
14335,2926,468.26,2
14336,2926,1614.9100000000008,4
14338,3071,588.2199999999999,2
14339,3152,309.52,1
14340,3128,134.7,1
14341,2954,2182.2799999999984,8
14342,2931,668.5600000000002,4
14344,3037,889.9300000000002,8
14345,2948,108.97999999999999,1
14346,3030,1021.5800000000002,2
14348,3169,409.57,1
14349,2919,133.50000000000006,1
14350,3184,282.92999999999995,1
14351,3074,51.0,1
14352,3066,1078.96,4
14353,3124,90.6,1
14354,2915,163.62,2
14355,3275,174.4,1
14356,2989,701.23,2
14357,2952,225.77000000000012,1
14359,2929,912.1800000000002,3
14360,2941,2128.23,4
14362,2931,161.20000000000002,1
14364,3018,3717.349999999999,8
14367,2918,9261.520000000006,16
14368,3229,155.00000000000003,1
14371,3204,100.5,1
14373,3267,76.55,1
14375,3095,257.67999999999995,1
14377,3101,617.05,2
14379,2953,348.1,2
14381,2961,202.6800000000001,1
14382,2935,626.07,1
14383,2947,1247.6899999999998,3
14385,2918,202.11,3
14386,3206,142.4,1
14387,2942,1770.5600000000013,3
14388,2920,3212.8400000000015,8
14389,2974,1043.46,2
14390,2920,4652.8200000000015,9
14393,3127,67.94999999999999,1
14395,2911,3507.710000000001,9
14396,2974,487.99,2
14397,2912,2612.960000000001,19
14400,3058,574.7,1
14401,2914,4051.4799999999987,13
14403,3040,1475.8100000000002,4
14404,2943,1474.3200000000004,6
14406,3028,156.75,1
14407,3017,2157.7299999999996,6
14408,2920,2606.53,7
14409,2980,2059.45,6
14410,3001,1105.0699999999986,9
14411,3220,1063.0,1
14412,2952,770.0300000000002,2
14413,3272,122.7,1
14414,3001,1496.9800000000005,7
14415,2910,5900.279999999999,13
14416,2931,490.22,2
14418,2913,1937.2500000000002,3
14419,2920,1058.0600000000002,6
14420,3008,387.52,1
14421,2967,813.11,2
14422,2910,4263.64,6
14423,3127,265.2,1
14424,2927,322.08,1
14426,2933,4481.670000000001,10
14427,2960,363.34000000000003,2
14428,2917,1244.8300000000004,5
14431,3212,470.35999999999996,1
14432,2919,2255.5099999999984,6
14434,2931,1372.8,6
14436,3008,89.06,1
14437,3275,63.0,1
14438,3215,131.9,1
14439,3229,2661.24,1
14440,2917,2357.6800000000003,5
14441,2910,1712.8900000000008,4
14442,3114,1589.8200000000002,2
14443,2963,1420.2000000000005,4
14446,2910,1039.5800000000008,4
14447,2928,1163.2300000000005,5
14448,2919,375.35,2
14449,2928,907.0999999999999,4
14450,3090,483.25,3
14451,2970,662.5900000000001,2
14452,2920,264.44000000000005,2
14453,3100,119.93000000000002,1
14456,2915,3062.3999999999983,9
14457,3220,113.64,1
14459,3065,1837.9199999999996,1
14460,3020,434.34,3
14461,3057,2103.059999999999,3
14462,2975,2004.0200000000004,11
14463,3007,529.62,3
14465,3156,1058.6200000000008,3
14466,2939,2272.4000000000015,7
14467,2927,598.7599999999999,4
14470,2921,461.19000000000005,2
14472,3013,1936.8400000000013,8
14473,2983,234.34,2
14474,2956,547.6600000000001,1
14475,2981,925.8499999999998,3
14476,3166,215.7,1
14477,2929,1309.6000000000001,4
14479,3163,316.24999999999994,2
14480,2920,279.05,1
14481,3074,636.5100000000001,2
14482,2928,2068.150000000001,6
14483,3191,137.10000000000002,1
14484,2960,321.91999999999996,1
14485,2948,165.75000000000003,1
14487,2936,1196.3300000000002,6
14488,2977,1064.2800000000002,1
14489,3116,463.38000000000005,1
14491,3084,340.93,2
14493,2916,2383.2400000000002,5
14494,2935,139.56,1
14495,2960,123.79999999999998,2
14496,3221,538.8100000000001,2
14497,3218,475.3699999999999,1
14498,2952,1957.3200000000004,5
14499,2936,815.32,3
14500,2997,356.85,3
14501,3093,251.20999999999998,2
14502,2929,2470.6699999999996,11
14503,2913,3543.2600000000016,6
14504,2956,673.2599999999995,4
14505,2926,5905.639999999987,8
14506,2927,2012.1700000000012,5
14507,2933,1383.1799999999994,6
14508,2931,276.41999999999996,2
14511,2920,1314.8099999999997,5
14512,3097,275.28,2
14513,3010,455.59000000000003,3
14514,2970,1055.35,3
14515,2927,2102.0899999999997,6
14517,2943,330.45,2
14518,2973,174.37,1
14520,2911,270.6,2
14522,2934,974.54,4
14523,3018,241.09000000000003,1
14524,2941,1867.6800000000007,9
14525,2929,4332.199999999996,9
14527,2912,8508.81999999996,55
14528,2946,364.22,1
14529,2969,620.0399999999998,3
14530,2935,2925.910000000001,6
14532,3146,932.8499999999997,4
14533,2934,1949.7200000000007,7
14534,2912,4447.049999999999,18
14535,2969,2864.190000000005,3
14536,3169,171.8,1
14537,2967,355.5600000000001,1
14538,2974,388.2499999999999,2
14539,2925,537.48,2
14540,2919,996.26,3
14541,2968,1461.6499999999999,8
14542,3095,103.25000000000001,1
14543,2938,3630.330000000001,16
14544,2933,2024.4500000000005,2
14546,2915,2578.0900000000024,5
14547,2913,4007.539999999999,8
14548,3060,652.8,2
14549,3221,289.2399999999999,1
14550,2920,765.6200000000001,2
14551,2928,186.23000000000002,2
14552,3061,165.07000000000005,1
14553,2929,859.27,5
14554,2919,2381.040000000002,4
14555,2966,324.14000000000004,2
14557,2994,788.3800000000001,1
14560,2916,2237.7700000000013,22
14561,2985,1080.7600000000004,3
14562,2913,5074.769999999998,18
14565,3005,3099.1200000000017,4
14566,3020,1432.0,1
14567,2966,1530.3600000000006,2
14569,2910,227.39,1
14570,3190,218.05999999999992,2
14572,2912,2832.840000000001,7
14573,3089,1653.4200000000017,9
14576,3281,35.400000000000006,1
14577,2922,859.7100000000011,4
14578,2912,168.63,1
14581,2926,138.6,1
14582,2950,114.11,1
14583,2915,1052.5500000000004,5
14584,3078,1042.2599999999995,4
14585,2959,157.05,1
14586,3186,237.35999999999996,1
14587,2928,1601.1400000000008,9
14589,3281,39.75,1
14591,2925,1447.140000000001,4
14592,2944,570.4599999999998,3
14593,2931,617.9900000000001,3
14594,2917,379.82999999999987,2
14595,2929,1740.6000000000001,6
14597,2921,883.1500000000002,2
14598,2954,221.97000000000003,1
14600,3215,393.3299999999999,1
14601,2920,213.96000000000004,1
14603,3184,660.0,1
14606,2910,12156.65000000007,93
14607,2925,16569.5,14
14608,2913,1785.1499999999999,4
14609,2982,601.5600000000001,4
14616,3152,406.08000000000004,3
14618,2919,553.44,3
14619,3155,394.43999999999994,1
14620,3115,412.78,2
14621,2910,1788.36,5
14622,3094,320.58,1
14623,2942,889.2499999999999,5
14624,2967,225.84999999999997,2
14625,3105,899.63,2
14626,2933,2791.2699999999995,4
14628,3000,671.96,2
14629,2913,959.0100000000001,2
14631,2960,1006.9799999999998,3
14632,3172,114.55999999999999,1
14633,3175,344.9000000000001,1
14636,2945,609.8500000000001,2
14638,2960,443.6,1
14639,2961,2984.4900000000025,6
14640,2934,2125.079999999999,6
14641,2931,110.46,1
14642,2968,96.12,1
14643,3079,693.8100000000001,2
14644,2977,830.76,2
14645,3066,597.09,2
14646,2911,280206.01999999984,74
14647,3111,243.21999999999994,1
14649,2914,1417.2899999999997,4
14651,2976,654.5999999999998,2
14652,2987,114.18000000000002,1
14653,2911,1947.5499999999997,7
14655,2917,1932.23,4
14656,3079,291.04999999999984,2
14657,2927,848.22,4
14658,2914,247.14999999999998,2
14659,2918,2529.930000000001,9
14660,2996,285.73999999999995,2
14661,2936,107.95,1
14662,2938,771.1700000000003,4
14664,2929,637.89,2
14665,2970,1835.7000000000003,5
14666,2934,195.24999999999997,1
14667,2920,9241.200000000004,25
14669,3151,1269.9900000000002,3
14670,3190,411.5300000000001,2
14672,3144,765.55,2
14673,2912,1736.3999999999994,5
14675,2926,604.7499999999999,1
14676,2941,2548.24,6
14680,2934,28754.11,16
14681,2980,498.95,3
14682,3097,52.0,2
14684,2935,1236.2800000000013,5
14687,3016,628.3799999999999,1
14688,2917,5630.869999999997,21
14689,3118,112.80000000000001,1
14690,2953,371.7,2
14691,2940,2114.3299999999995,5
14692,3046,591.5500000000001,4
14693,3174,172.9,1
14696,2914,2078.95,7
14697,3127,188.60999999999996,2
14698,2911,1250.7600000000014,5
14699,3123,109.12999999999998,1
14700,2941,2235.2999999999997,3
14701,2920,2549.369999999999,9
14702,2910,3292.139999999998,17
14703,2924,318.1699999999999,1
14704,2921,1546.9099999999999,9
14705,3108,179.0,1
14708,2912,1126.37,3
14709,2924,4921.040000000007,13
14710,2923,606.1300000000002,4
14711,2919,2868.7999999999965,11
14712,2939,917.07,3
14713,2918,2666.36,11
14714,2934,160.19,1
14715,2934,867.3800000000001,4
14716,2952,329.6799999999999,2
14719,2911,1602.1300000000008,5
14720,2915,663.8100000000003,3
14722,3056,187.91999999999996,1
14723,2919,1158.3,6
14725,2934,718.08,1
14727,3183,268.58,1
14729,3283,313.48999999999995,1
14730,2910,2005.0600000000063,8
14731,2956,380.0199999999999,3
14732,2917,2702.49,8
14733,2925,9585.909999999998,12
14735,2913,6065.69,32
14737,2913,1164.55,3
14738,2952,1314.4499999999998,7
14739,2913,3902.28,7
14740,3106,1448.2099999999994,3
14741,2921,1400.3400000000004,6
14744,2926,1099.98,7
14745,3022,1220.2600000000002,5
14747,3159,328.2,1
14748,2938,1415.7499999999995,5
14752,2953,389.63999999999993,1
14753,2996,563.15,1
14754,2954,638.0500000000001,2
14755,2919,5010.279999999999,11
14756,2924,738.9599999999998,1
14757,2984,420.5,1
14758,3054,1484.0599999999995,4
14759,2914,1625.9699999999993,3
14760,3206,89.2,1
14761,2968,255.90000000000003,2
14762,3173,300.52,1
14764,2956,278.3,1
14765,2938,254.10999999999996,3
14766,2917,2473.37,6
14768,2927,192.60000000000002,2
14769,2912,10674.750000000007,8
14770,3142,876.4199999999997,2
14772,3021,139.26,1
14775,2967,1011.9,3
14776,2960,2538.299999999999,11
14778,3036,730.8599999999999,2
14779,3190,386.1499999999999,3
14780,2964,447.67999999999995,2
14782,3229,200.10000000000002,1
14784,2936,289.99,2
14785,2920,77.4,2
14788,2916,679.4399999999998,2
14789,2938,197.64000000000001,1
14790,2926,745.0600000000001,4
14792,2973,6.2,1
14793,2930,228.99,1
14794,2912,1319.9099999999996,7
14795,3076,131.45,1
14796,2910,8022.489999999978,17
14798,2962,173.74,3
14799,2960,157.7,1
14800,2957,4339.739999999999,12
14801,2970,193.1399999999999,1
14803,3072,845.5500000000002,3
14804,2918,353.2699999999999,1
14805,2924,554.65,4
14806,2984,193.39000000000004,1
14808,2949,2741.169999999997,8
14810,2950,2087.879999999999,11
14813,3279,155.42999999999998,2
14815,2946,778.5,2
14816,3107,271.85,1
14817,3110,1110.3399999999997,2
14818,2983,657.8,3
14819,2974,272.06999999999994,2
14820,2930,507.2900000000001,4
14821,3276,48.800000000000004,1
14823,3090,321.4299999999999,3
14824,2920,1127.7100000000003,4
14825,2913,2226.9099999999985,12
14828,3106,2139.76,3
14829,2938,697.55,4
14830,2963,197.13,1
14834,2927,1720.3000000000004,6
14836,2919,102.44999999999999,3
14837,2999,1649.5000000000011,4
14840,3177,62.85,1
14841,2962,3295.7599999999993,6
14842,2953,2824.6899999999996,4
14844,2973,3189.8099999999995,4
14847,3058,309.4,1
14849,2931,7930.539999999996,25
14850,3221,325.75,1
14851,2933,511.34999999999985,2
14852,2968,2836.6899999999982,6
14853,2933,475.79999999999995,2
14854,2987,2759.8300000000004,7
14855,3029,645.6500000000001,2
14856,2945,1311.3800000000006,3
14857,2969,1173.1199999999997,2
14859,2922,1353.739999999999,4
14860,2929,170.32000000000002,1
14861,2962,125.79000000000002,1
14862,2935,841.2000000000002,2
14863,2938,266.76,1
14865,2916,52.2,2
14866,2920,14389.900000000007,12
14867,3095,710.2800000000001,3
14868,2912,2953.590000000002,8
14869,2918,725.7,2
14870,3171,327.24999999999994,1
14871,2913,522.3799999999997,4
14873,3120,519.68,1
14875,3017,1465.3200000000002,2
14878,2922,1485.5400000000006,9
14880,2987,706.1900000000002,3
14881,2929,255.4,1
14882,2936,589.7,2
14883,2928,761.5900000000001,6
14885,3041,765.3199999999999,1
14886,3162,364.80000000000007,1
14887,2988,1862.0,1
14888,3116,369.2,1
14889,3245,135.9,1
14890,3163,125.65,1
14891,3057,554.38,2
14893,2919,1237.8500000000004,2
